online_id,comment,is_public,is_deleted,cache_level_name,cache_submitted,cache_submitted_timestamp,cache_downloads,cache_likes,cache_stars,cache_username,cache_level_string_available,cache_user_id,cache_account_id,cache_daily_id,is_test_daily,cache_daily_date,cache_needs_updating,cache_available_versions,cache_search_available,cache_min_stars,cache_max_stars,cache_rating_changed,cache_filter_difficulty,cache_length,cache_featured,cache_max_featured,cache_epic,cache_max_epic,cache_two_player,cache_max_two_player,cache_original,cache_max_original,cache_min_game_version,cache_max_game_version,cache_game_version,cache_audiotrack,cache_song_id,cache_song_artist_id,cache_needs_revalidation,cache_file_size,cache_decompressed_file_size,cache_object_count,level_type,level_type_details
90475473,,True,False,Change of Scene,2026-03-19T03:03:38.357Z,1773889418,19992079,1038591,10,bli,True,64228717,9523031,100299,False,2023-05-14T23:00:07.399Z,False,5,True,10,10,False,8,4,30789,30789,1,1,False,False,89941669,89941669,21,22,22,0,1167964,48917,False,1318172.0,8083907.0,69191.0,Weekly,Weekly
90771665,,True,False,Electro House,2026-03-19T03:03:38.357Z,1773889418,2867773,201857,10,Danolex,True,8157792,1449207,100300,False,2023-05-22T03:07:07.097Z,False,8,True,10,10,False,8,3,30490,30490,0,0,False,False,0,0,21,21,21,0,469598,518,False,423324.0,3186855.0,37825.0,Weekly,Weekly
90919305,,True,False,Galactic Codex,2026-03-19T03:03:38.357Z,1773889418,1135084,74773,10,Polarbeahr,True,4121388,1327813,100301,False,2023-05-29T01:00:06.865Z,False,4,True,10,10,False,8,3,30827,30827,0,0,False,False,90384760,90384760,21,21,21,0,416891,9400,False,204308.0,1205801.0,23006.0,Weekly,Weekly
89425733,,True,False,Aeoning,2026-03-19T03:03:38.357Z,1773889418,1001667,64248,10,Vizitek,True,25505929,7777278,100302,False,2023-06-05T14:01:05.349Z,False,7,True,10,10,False,8,3,30768,30768,0,0,False,False,0,89425733,21,22,22,0,93028,97,False,297732.0,2478266.0,28396.0,Weekly,Weekly
90809996,,True,False,Metal Magic,2026-03-19T03:03:38.357Z,1773889418,1216326,76900,10,BranSilver,True,5181907,1876798,100303,False,2023-06-12T01:00:04.118Z,False,1,True,10,10,False,8,3,30960,30960,1,1,False,False,0,0,21,21,21,0,1006138,14635,False,369460.0,2265161.0,43376.0,Weekly,Weekly
91448272,,True,False,Scrap,2026-03-19T03:03:38.357Z,1773889418,1467071,85036,10,Pauze,True,7226087,1705254,100304,False,2023-06-18T22:05:06.042Z,False,3,True,10,10,False,8,3,31018,31018,1,1,False,False,91505953,91505953,21,21,21,0,503544,452,False,996616.0,6450135.0,79899.0,Weekly,Weekly
90976275,,True,False,Light Spectrum,2026-03-19T03:03:38.357Z,1773889418,1022158,63008,10,Nottus,True,4867163,191925,100305,False,2023-06-26T18:00:04.727Z,False,2,True,10,10,False,8,3,30499,30499,0,0,False,False,0,0,21,21,21,0,1018464,48917,False,836588.0,6893368.0,84300.0,Weekly,Weekly
91446932,,True,False,Monolithos,2026-03-19T03:03:38.357Z,1773889418,1934900,118291,10,JonathanGD,True,3283623,396018,100306,False,2023-07-02T23:00:07.175Z,False,2,True,10,10,False,8,4,30726,30726,1,1,False,False,91446932,91446932,21,22,22,0,912290,48917,False,2609380.0,15806385.0,149182.0,Weekly,Weekly
91780215,,True,False,Colorado,2026-03-19T03:03:38.357Z,1773889418,1230524,78853,10,Nikce,True,8908442,2517174,100307,False,2023-07-09T22:00:08.314Z,False,5,True,10,10,False,8,3,30875,30875,1,1,False,False,0,0,21,22,22,0,1189543,51649,False,657048.0,5094920.0,52285.0,Weekly,Weekly
91916496,,True,False,MX11,2026-03-19T03:03:38.357Z,1773889418,1086425,65473,10,MaxK,True,4739565,274269,100308,False,2023-07-17T01:01:05.487Z,False,3,True,10,10,False,8,3,31067,31067,1,1,False,False,0,0,21,22,22,0,548713,5030,False,456800.0,3754480.0,45218.0,Weekly,Weekly
92427741,,True,False,THE CONDUIT,2026-03-19T03:03:38.357Z,1773889418,1226495,80284,10,ItzKiba,True,15447500,4569963,100309,False,2023-07-24T01:03:12.671Z,False,3,True,10,10,False,8,3,31415,31415,1,1,False,False,92427741,92427741,21,21,21,0,619544,782,False,429320.0,3495193.0,36562.0,Weekly,Weekly
92754566,,True,False,Unite,2026-03-19T03:03:38.357Z,1773889418,1877861,137220,10,SomeRandomCow,True,64520637,8708747,100310,False,2023-07-31T00:00:10.339Z,False,1,True,10,10,False,8,3,31461,31461,1,1,False,False,90299700,90299700,21,21,21,0,806165,894,False,652956.0,4192681.0,39607.0,Weekly,Weekly
92275315,,True,False,Radiant Rift,2026-03-19T03:03:38.357Z,1773889418,1328964,87703,10,ivyteal,True,16016334,4889014,100311,False,2023-08-06T22:05:05.737Z,False,15,True,10,10,False,8,3,31097,31097,1,1,False,False,0,92275315,21,22,22,0,1195774,50548,False,1302584.0,10489693.0,68081.0,Weekly,Weekly
91021939,,True,False,Shattering Light,2026-03-19T03:03:38.357Z,1773889418,1457578,114062,10,HRNT,True,138800793,14033837,100312,False,2023-08-13T22:00:09.992Z,False,3,True,10,10,False,8,3,31630,31630,0,0,False,False,0,0,21,21,21,0,849546,50544,False,663652.0,4767078.0,48741.0,Weekly,Weekly
93217777,,True,False,Blast Processed,2026-03-19T03:03:38.357Z,1773889418,2201628,133986,10,Jirk,True,5262673,5874080,100313,False,2023-08-21T01:00:15.183Z,False,1,True,10,10,False,8,3,31827,31827,0,0,False,False,0,0,21,21,21,0,507560,30,False,526400.0,3536793.0,55877.0,Weekly,Weekly
93211545,,True,False,Cyber Space ,2026-03-19T03:03:38.357Z,1773889418,1255973,78910,10,Zthos,True,4953625,733638,100314,False,2023-08-27T23:00:09.283Z,False,10,True,10,10,False,8,3,31826,31826,0,0,False,False,0,0,21,21,21,0,993971,50530,False,438488.0,3913582.0,42534.0,Weekly,Weekly
93195503,,True,False,Speedway,2026-03-19T03:03:38.357Z,1773889418,1401122,86696,10,BuiltInMacro,True,109234717,10803641,100315,False,2023-09-04T04:00:10.072Z,False,1,True,10,10,False,8,3,32154,32154,0,0,False,False,0,0,21,21,21,0,1232282,10001702,False,554016.0,5487942.0,70635.0,Weekly,Weekly
93001310,,True,False,SCENIC ROUTE,2026-03-19T03:03:38.357Z,1773889418,1560745,103481,10,fJud,True,21981132,6120338,100316,False,2023-09-10T23:01:13.761Z,False,2,True,10,10,False,8,4,32578,32578,1,1,False,False,92961597,92961597,21,21,21,0,1048360,50531,False,635960.0,4429003.0,51920.0,Weekly,Weekly
93148010,,True,False,IV,2026-03-19T03:03:38.357Z,1773889418,1414768,83578,10,uan,True,81076041,9203768,100317,False,,False,3,True,10,10,False,8,3,32150,32150,1,1,False,False,93148010,93148010,21,21,21,0,975149,51621,False,432084.0,2768549.0,30053.0,Weekly,Weekly
94795275,,True,False,Terminal Velocity,2026-03-19T03:03:38.357Z,1773889418,1660155,101482,10,TamaN,True,1115054,3004,100318,False,2023-09-24T23:00:13.608Z,False,6,True,10,10,False,8,3,32355,32355,1,1,False,False,0,0,21,22,22,0,587548,5083,False,555596.0,3900699.0,49535.0,Weekly,Weekly
94229906,,True,False,Impossible Demon,2026-03-19T03:03:38.357Z,1773889418,3167991,149332,10,16lord,True,83020987,9099846,100319,False,2023-10-02T00:00:09.899Z,False,6,True,10,10,False,8,3,31536,31536,1,1,False,False,0,0,21,21,21,0,959666,338,False,640304.0,4794543.0,52719.0,Weekly,Weekly
94890873,,True,False,Boxing Boxes,2026-03-19T03:04:13.723Z,1773889453,2179693,130505,10,Ellisha,True,15656670,4533036,100320,False,2023-10-09T00:00:40.335Z,False,1,True,10,10,False,9,3,31214,31214,1,1,False,False,0,0,21,21,21,0,1144781,30,False,941148.0,6828213.0,71354.0,Weekly,Weekly
95436164,,True,False,GLORIOUS FORTRESS,2026-03-19T03:04:13.723Z,1773889453,3787797,223112,10,JamAttack,True,30195611,7506533,100321,False,2023-10-16T00:00:10.713Z,False,4,True,10,10,False,8,4,32435,32435,1,1,False,False,85911839,85911839,21,21,21,0,91476,30,False,2350400.0,14494312.0,143620.0,Weekly,Weekly
95067312,,True,False,SCUFFED,2026-03-19T03:04:13.723Z,1773889453,1550407,89796,10,The Goola,True,24485921,6385833,100322,False,2023-10-23T02:00:11.495Z,False,8,True,10,10,False,9,4,32721,32721,0,0,False,False,0,0,21,21,21,0,980518,25360,False,951560.0,6603448.0,78836.0,Weekly,Weekly
95039127,,True,False,STARZERO,2026-03-19T03:04:13.723Z,1773889453,1648050,87246,10,LillyVX,True,135544862,13841454,100323,False,2023-10-30T00:00:10.398Z,False,4,True,10,10,False,8,3,33006,33006,1,1,False,False,94957200,94957200,21,21,21,0,693702,3747,False,747976.0,5017804.0,56376.0,Weekly,Weekly
95484955,,True,False,Petal Patch,2026-03-19T03:04:13.723Z,1773889453,2261849,150536,10,Ghotstav,True,12886044,5974378,100324,False,2023-11-06T02:00:10.563Z,False,2,True,10,10,False,8,3,32441,32441,1,1,False,False,0,0,21,21,21,0,1166453,10000069,False,1246820.0,7969107.0,77794.0,Weekly,Weekly
95466836,,True,False, PlundeR ,2026-03-19T03:04:13.723Z,1773889453,2076540,130865,10,Apstrom,True,99007949,10605456,100325,False,2023-11-13T01:00:05.507Z,False,5,True,10,10,False,8,3,32022,32022,1,1,False,False,0,0,21,22,22,0,1089010,25360,False,889788.0,6819172.0,52689.0,Weekly,Weekly
95106737,,True,False,OVERTHINKER,2026-03-19T03:04:13.723Z,1773889453,1639907,115702,10,Tyrannyy,True,19881916,5757199,100326,False,2023-11-21T03:00:09.870Z,False,7,True,10,10,False,8,3,32728,32728,0,0,False,False,65622081,65622081,21,21,21,0,1252153,51512,False,883136.0,5614315.0,58452.0,Weekly,Weekly
96732638,,True,False,Im Dead,2026-03-19T03:04:13.723Z,1773889453,9642225,374863,10,Danke,True,12098486,2816040,100327,False,2023-11-28T03:00:15.991Z,False,6,True,10,10,False,8,3,33081,33081,1,1,False,False,0,0,21,21,21,0,970981,49432,False,1415048.0,9523684.0,109273.0,Weekly,Weekly
96883856,,True,False,Just Kidding,2026-03-19T03:04:13.723Z,1773889453,1478259,75373,10,Gusearth,True,2963582,16460,100328,False,2023-12-04T03:00:09.955Z,False,4,True,10,10,False,9,3,31225,31225,1,1,False,False,46282521,46282521,21,22,22,0,788777,49710,False,657468.0,4260651.0,66047.0,Weekly,Weekly
96481212,,True,False,Excel,2026-03-19T03:04:13.723Z,1773889453,1424537,72787,10,SirExcelDJ,True,14524317,4098680,100329,False,2023-12-11T00:00:27.972Z,False,5,True,10,10,False,9,3,33060,33060,0,0,False,False,128783345,128783345,21,22,22,0,639309,948,False,861120.0,6813099.0,71060.0,Weekly,Weekly
96978035,,True,False,OXIDIZE,2026-03-19T03:04:13.723Z,1773889453,3203733,183200,10,The Goola,True,24485921,6385833,100330,False,2023-12-18T03:00:05.187Z,False,3,True,10,10,False,8,3,33102,33102,1,1,False,False,0,0,21,21,21,0,1048360,50531,False,1328744.0,9365260.0,94690.0,Weekly,Weekly
96943971,,True,False,Tectonic Tempo,2026-03-19T03:04:13.723Z,1773889453,2481330,122742,10,Jambees,True,4182484,5165907,100331,False,2023-12-26T03:00:11.844Z,False,1,True,10,10,False,8,3,33099,33099,1,1,False,False,0,0,21,21,21,0,908129,30,False,2574264.0,18651268.0,194051.0,Weekly,Weekly
97308502,,True,False,Desolation,2026-03-19T03:04:13.723Z,1773889453,2802298,179673,10,schady,True,3108818,137435,100332,False,2023-12-31T23:00:05.583Z,False,1,True,10,10,False,8,3,33379,33379,0,0,False,False,84057231,84057231,21,21,21,0,800803,23519,False,1118252.0,9704991.0,105616.0,Weekly,Weekly
94351074,,True,False,Balut ,2026-03-19T03:03:38.357Z,1773889418,2245987,133779,10,assing,True,48367087,7449386,100333,False,2024-01-08T02:00:10.096Z,False,3,True,10,10,False,8,3,31944,31944,0,0,False,False,94350737,94350737,21,21,21,0,498830,149,False,406088.0,2424394.0,43807.0,Weekly,Weekly
81863904,,True,False,Luminescent,2026-03-19T03:03:38.357Z,1773889418,3115184,245373,10,Nova4664,True,2302658,3534244,100334,False,2024-01-15T01:00:11.784Z,False,8,True,10,10,False,8,3,27170,27170,0,0,False,False,0,0,21,21,21,0,867680,49155,False,679888.0,6003428.0,71472.0,Weekly,Weekly
91281165,,True,False,Not My Style,2026-03-19T03:03:38.357Z,1773889418,2133440,134449,10,dolphe,True,10894673,2046253,100335,False,2024-01-22T06:00:09.976Z,False,2,True,10,10,False,8,3,31294,31294,0,0,False,False,91137397,91137397,21,21,21,0,1199709,50531,False,143076.0,804270.0,9959.0,Weekly,Weekly
83323867,,True,False,Fizzy Fossils,2026-03-19T03:03:38.357Z,1773889418,2672096,121503,10,Jghost,True,7072936,883621,100336,False,2024-01-29T04:00:09.620Z,False,3,True,10,10,False,8,4,28251,28251,1,1,False,False,87798587,87798587,21,22,22,0,985099,25360,False,1682760.0,11428620.0,107861.0,Weekly,Weekly
74639177,,True,False,Espionage,2026-03-19T03:03:57.731Z,1773889437,2424314,157615,10,Subwoofer,True,8599996,1275405,100337,False,2024-02-05T01:00:10.413Z,False,1,True,10,10,False,8,4,24301,25023,1,1,False,False,0,0,21,21,21,0,1083657,51338,False,831696.0,6879138.0,77109.0,Weekly,Weekly
76070513,,True,False,RESPITE,2026-03-19T03:03:57.731Z,1773889437,2302986,171689,10,ItzKiba,True,15447500,4569963,100338,False,2024-02-12T04:00:11.629Z,False,1,True,10,10,False,8,4,24671,25025,0,0,False,False,0,0,21,21,21,0,676971,47266,False,271192.0,2768380.0,32943.0,Weekly,Weekly
80679986,,True,False,LockDown,2026-03-19T03:03:38.357Z,1773889418,2414613,152649,10,Apstrom,True,99007949,10605456,100339,False,2024-02-19T01:00:10.769Z,False,4,True,10,10,False,8,3,26657,26657,1,1,False,False,0,70597361,21,21,21,0,980521,25360,False,1654528.0,12687492.0,136630.0,Weekly,Weekly
70680001,,True,False,Last Abyss,2026-03-16T03:03:22.886Z,1773630202,3448689,219406,10,TroxxP1,True,11876184,2638799,100340,False,2024-02-26T00:00:11.888Z,False,2,True,9,10,True,8,4,22854,25019,1,1,False,False,70680001,70680001,21,22,22,0,972838,51381,False,2063916.0,16005264.0,147814.0,Weekly,Weekly
78233992,,True,False,Erratic,2026-03-19T03:03:38.357Z,1773889418,1595813,92599,10,Geox01,True,32450394,7867449,100341,False,2024-03-04T03:00:10.501Z,False,1,True,10,10,False,8,3,25663,25663,0,0,False,False,0,0,21,21,21,0,1080106,25360,False,877492.0,6997642.0,77192.0,Weekly,Weekly
76047685,,True,False,Rusted World,2026-03-19T04:36:45.651Z,1773895005,1428830,80624,10,Shlaken,True,93902214,10283008,100342,False,2024-03-11T02:00:11.217Z,False,1,True,10,10,False,8,3,24666,25025,0,0,False,False,75937498,75937498,21,21,21,0,826604,25360,False,532772.0,4306115.0,56784.0,Weekly,Weekly
80063520,,True,False,Clubgethon II,2026-03-19T03:03:38.357Z,1773889418,1399838,74658,10,charifma,True,40637266,7049249,100343,False,2024-03-18T02:00:11.296Z,False,7,True,10,10,False,8,3,30917,30917,0,0,False,False,0,0,21,21,21,0,733583,50789,False,796280.0,6725720.0,81954.0,Weekly,Weekly
88023111,,True,False,WAREHOUSE,2026-03-19T03:03:38.357Z,1773889418,1613267,91097,10,GDCreeper4,True,18974952,5526829,100344,False,2024-03-25T00:00:07.596Z,False,2,True,10,10,False,8,3,29617,29617,0,0,False,False,0,0,21,22,22,0,112527,2229,False,368260.0,3142276.0,35113.0,Weekly,Weekly
68668045,,True,False,Congregation,2026-03-16T03:03:22.886Z,1773630202,7369211,276556,10,Presta,True,5807651,540196,100345,False,2024-03-31T22:00:21.844Z,False,4,True,10,10,False,12,4,22014,25010,1,1,False,False,0,68668045,21,21,21,0,895761,50921,False,197704.0,1248363.0,17566.0,Weekly,Weekly
75671168,,True,False,Flurry,2026-03-16T03:03:22.886Z,1773630202,1511471,106416,10,AMightyDuck,True,28477798,7130809,100346,False,2024-04-02T04:00:12.105Z,False,1,True,10,10,False,8,3,24840,25026,0,0,False,False,0,0,21,21,21,0,718168,50525,False,346312.0,2792349.0,39983.0,Weekly,Weekly
87357555,,True,False,XenoFrame,2026-03-19T03:03:38.357Z,1773889418,1680563,95905,10,Whippie37,True,59758693,8851103,100347,False,2024-04-08T02:00:13.932Z,False,5,True,10,10,False,8,3,29588,29588,1,1,False,False,0,0,21,21,21,0,1104984,10001089,False,825760.0,6694069.0,72705.0,Weekly,Weekly
98071844,,True,False,Star Road,2026-03-19T03:04:13.723Z,1773889453,2728885,188599,10,Nicki1202,True,6791678,831930,100348,False,2024-04-15T01:00:09.362Z,False,4,True,10,10,False,8,3,33665,33665,1,1,False,False,0,0,22,22,22,0,224958,60,False,549336.0,3557459.0,38518.0,Weekly,Weekly
94948299,,True,False,ricochet,2026-03-19T03:04:13.723Z,1773889453,1586663,104304,10,drane,True,22103339,7623534,100349,False,2024-04-21T23:00:10.680Z,False,3,True,10,10,False,8,3,32700,32700,0,0,False,False,0,0,21,21,21,0,928331,461,False,223096.0,2124077.0,31782.0,Weekly,Weekly
91279768,,True,False,Blindfolder,2026-03-19T04:15:50.387Z,1773893750,2073337,160589,10,FeindFighter,True,117848989,11678581,100350,False,2024-04-28T23:00:12.902Z,False,5,True,10,10,False,8,3,34303,34303,0,0,False,False,91279768,91279768,21,22,22,0,1189056,51262,False,211180.0,1950438.0,27367.0,Weekly,Weekly
98625553,,True,False,Save this wrld,2026-03-19T03:04:13.723Z,1773889453,3464707,163685,10,XDjoa,True,124229843,13541280,100351,False,2024-05-06T01:00:09.563Z,False,5,True,10,10,False,8,3,33548,33548,1,1,False,False,97089275,97089275,22,22,22,0,1211779,51114,False,777188.0,5663362.0,54844.0,Weekly,Weekly
102566420,,True,False,Netrunner,2026-03-19T03:04:13.723Z,1773889453,1623901,98510,10,Optation,True,4625068,1356677,100352,False,2024-05-12T22:05:04.664Z,False,1,True,10,10,False,8,3,34495,34495,1,1,False,False,100541264,100541264,22,22,22,0,1093684,10000676,False,809048.0,8121222.0,95202.0,Weekly,Weekly
90293345,,True,False,glhf,2026-03-19T03:03:38.357Z,1773889418,1826806,122764,10,wetols,True,52859190,7692696,100353,False,2024-05-19T22:05:05.591Z,False,5,True,10,10,False,8,3,32085,32085,0,0,False,False,0,0,21,22,22,0,1198583,2787,False,176436.0,1087953.0,16409.0,Weekly,Weekly
105383537,,True,False,Chromatique,2026-03-19T03:04:13.723Z,1773889453,2024624,90246,10,StyphonTV,True,175327884,24813127,100354,False,2024-05-27T00:00:11.448Z,False,8,True,10,10,False,8,4,35948,35948,1,1,False,False,0,0,22,22,22,0,1126573,51639,False,491768.0,4985700.0,41997.0,Weekly,Weekly
105879252,,True,False,ReckmorE,2026-03-19T03:04:13.723Z,1773889453,1313626,73943,10,alkali,True,4266613,123735,100355,False,2024-06-03T01:00:17.606Z,False,1,True,10,10,False,8,3,35978,35978,1,1,False,False,103438389,103438389,22,22,22,0,1299491,25360,False,262020.0,1946820.0,24801.0,Weekly,Weekly
105524765,,True,False,Necrus,2026-03-19T03:04:13.723Z,1773889453,1641599,97603,10,Destriv,True,12667567,3166813,100356,False,2024-06-09T22:00:05.772Z,False,2,True,10,10,False,8,3,35373,35373,1,1,False,False,0,0,22,22,22,0,10005990,10001963,False,463376.0,5958239.0,46244.0,Weekly,Weekly
105325610,,True,False,skip ad,2026-03-19T03:04:13.723Z,1773889453,1766617,117976,10,Vitto918,True,125402269,12500687,100357,False,2024-06-16T22:00:22.386Z,False,2,True,10,10,False,8,3,35096,35096,1,1,False,False,0,0,22,22,22,0,1233480,10001328,False,474188.0,4658269.0,49371.0,Weekly,Weekly
106496150,,True,False,arctic alpine,2026-03-19T03:04:13.723Z,1773889453,1649707,102948,10,Asterna,True,60844801,8328899,100358,False,2024-06-23T22:00:20.112Z,False,7,True,10,10,False,8,3,35749,35749,2,2,False,False,0,106496150,22,22,22,0,1129938,30,False,690388.0,4995942.0,37949.0,Weekly,Weekly
102464232,,True,False,AERO BLUE VISTA,2026-03-19T03:04:13.723Z,1773889453,1290963,79135,10,hauxz,True,119571419,11826816,100359,False,2024-07-01T01:00:09.954Z,False,4,True,10,10,False,8,3,34644,34644,1,1,False,False,0,0,22,22,22,0,1254166,10000611,False,378328.0,3409934.0,33272.0,Weekly,Weekly
104151099,,True,False,Lucy,2026-03-19T03:04:13.723Z,1773889453,1587471,86283,10,Lyal,True,17859558,5253907,100360,False,2024-07-08T02:00:11.402Z,False,4,True,10,10,False,8,4,34979,34979,1,1,False,False,104151099,104151099,22,22,22,0,10007333,10002595,False,592616.0,6163888.0,69472.0,Weekly,Weekly
107610867,,True,False,SUPERB,2026-03-19T03:04:13.723Z,1773889453,1106507,55307,10,James,True,48050898,7476439,100361,False,2024-07-15T01:00:10.289Z,False,6,True,10,10,False,8,3,34819,34819,1,1,False,False,99244217,99244217,22,22,22,0,1270725,10002349,False,2115752.0,19494783.0,193115.0,Weekly,Weekly
107791691,,True,False,Raven,2026-03-19T03:04:13.723Z,1773889453,2115754,120611,10,CyanBoi,True,146432661,14497367,100362,False,2024-07-21T22:00:09.804Z,False,13,True,10,10,False,8,3,35128,35128,1,1,False,False,107791691,107791691,22,22,22,0,10010208,10002973,False,179540.0,1609066.0,21879.0,Weekly,Weekly
100701456,,True,False,Interferenza,2026-03-19T03:04:13.723Z,1773889453,1426301,81766,10,Edooox,True,34978326,9998092,100363,False,2024-07-29T09:00:05.791Z,False,1,True,10,10,False,8,3,33961,33961,1,1,False,False,0,0,22,22,22,0,175662,35,False,551448.0,4887713.0,61360.0,Weekly,Weekly
108440528,,True,False,Hybrid Nature,2026-03-19T03:04:13.723Z,1773889453,1154659,81104,10,doritos1,True,8738688,2076436,100364,False,2024-08-04T22:00:23.319Z,False,2,True,10,10,False,8,3,36534,36534,1,1,False,False,0,0,22,22,22,0,1193468,2159,False,1388064.0,8728835.0,84551.0,Weekly,Weekly
108372523,,True,False,Great Asset,2026-03-19T03:04:13.723Z,1773889453,1727085,114799,10,PixelLolka,True,141167558,14253120,100365,False,2024-08-11T22:00:10.182Z,False,5,True,10,10,False,8,3,36525,36525,2,2,False,False,0,108372523,22,22,22,0,219635,30,False,1198936.0,8041298.0,57045.0,Weekly,Weekly
109162755,,True,False,CASINO BLITZ,2026-03-19T04:43:23.664Z,1773895403,1791975,106081,10,Danke,True,12098486,2816040,100366,False,2024-08-19T21:00:05.677Z,False,3,True,10,10,False,9,4,36900,36900,2,2,False,False,0,106253807,22,22,22,0,1239652,10001328,False,3125704.0,25985166.0,216450.0,Weekly,Weekly
109138917,,True,False,Towerinator,2026-03-19T03:04:13.723Z,1773889453,1742086,105602,10,Lyal,True,17859558,5253907,100367,False,2024-08-25T22:00:05.636Z,False,3,True,10,10,False,8,3,35849,35849,1,1,False,False,109138917,109138917,22,22,22,0,10010590,10002859,False,632828.0,5791937.0,56685.0,Weekly,Weekly
94798024,,True,False,Disturbance,2026-03-19T03:03:38.357Z,1773889418,985305,56347,10,Vizitek,True,25505929,7777278,100368,False,2024-09-02T02:00:10.697Z,False,3,True,10,10,False,8,3,37432,37432,0,0,False,False,90957469,90957469,21,22,22,0,1204131,10000904,False,349480.0,2738981.0,29583.0,Weekly,Weekly
109432148,,True,False,The Incinerator,2026-03-19T03:04:13.723Z,1773889453,1882746,115332,10,vegtam,True,159013223,16092082,100369,False,2024-09-08T23:00:09.101Z,False,5,True,10,10,False,8,3,36583,36583,2,2,False,False,106533703,106533703,22,22,22,0,10010980,10002805,False,588368.0,3341084.0,33013.0,Weekly,Weekly
109558636,,True,False,Royal Roost Ruins,2026-03-19T03:04:13.723Z,1773889453,1383190,88195,10,Glubfuberz,True,53656862,7873397,100370,False,2024-09-15T22:00:10.123Z,False,19,True,10,10,False,8,3,37514,37514,2,2,False,False,0,0,22,22,22,0,1219096,48917,False,560104.0,3171404.0,33211.0,Weekly,Weekly
109124442,,True,False,Burning Sands,2026-03-19T03:04:13.723Z,1773889453,1207609,77137,10,TeamTCM,True,236425937,26527850,100371,False,2024-09-23T01:00:08.951Z,False,2,True,10,10,False,8,4,37299,37299,1,1,False,False,109167263,109167263,22,22,22,0,880262,2787,False,1191064.0,10194460.0,79715.0,Weekly,Weekly
110610038,,True,False,Next Cab Soon,2026-03-19T03:04:13.723Z,1773889453,2777470,160170,10,Arclia,True,1776674,1140960,100372,False,2024-09-30T02:00:11.168Z,False,4,True,10,10,False,8,3,37738,37738,3,3,False,False,110747779,110747779,22,22,22,0,10010317,10002874,False,2082812.0,15542013.0,121463.0,Weekly,Weekly
110772842,,True,False,Uprising,2026-03-19T04:42:42.351Z,1773895362,1420694,90864,10,RadiationV2,True,6219606,1696128,100373,False,2024-10-07T12:00:10.982Z,False,7,True,10,10,False,8,3,37656,37656,1,1,False,False,110771835,110771835,22,22,22,0,10010503,10003105,False,583392.0,5678057.0,54854.0,Weekly,Weekly
110881425,,True,False,PERIHELION,2026-03-19T03:04:13.723Z,1773889453,1070558,58406,10,kreno,True,42376706,7080742,100374,False,2024-10-14T05:00:09.425Z,False,1,True,10,10,False,8,3,38015,38015,0,0,False,False,0,0,22,22,22,0,71906,33,False,165704.0,1622497.0,18202.0,Weekly,Weekly
110916288,,True,False,Runaway Railway,2026-03-19T03:04:13.723Z,1773889453,1071563,49535,10,Zeniux,True,43194743,7306498,100375,False,2024-10-20T23:00:10.428Z,False,1,True,10,10,False,8,3,38253,38253,1,1,False,False,0,0,22,22,22,0,1204885,2787,False,885424.0,7332706.0,54846.0,Weekly,Weekly
110692530,,True,False,CYBER INFINITY,2026-03-19T03:04:13.723Z,1773889453,1043747,50929,10,Extrox,True,4189604,176671,100376,False,2024-10-28T05:00:10.575Z,False,15,True,10,10,False,8,3,37864,37864,1,1,False,False,0,0,22,22,22,0,10010360,10003118,False,1012604.0,9750667.0,93402.0,Weekly,Weekly
110994768,,True,False,Infernal Shockwave,2026-03-19T03:04:13.723Z,1773889453,1099014,73722,10,V99,True,6759058,826488,100377,False,2024-11-04T01:00:04.441Z,False,14,True,10,10,False,8,4,38301,38301,1,1,False,False,110786325,110786325,22,22,22,0,614535,2751,False,581656.0,5028298.0,47568.0,Weekly,Weekly
106219235,,True,False,Retrospect,2026-03-19T03:04:13.723Z,1773889453,1491071,100950,10,DangerKat,True,40076255,6945480,100378,False,2024-11-11T01:00:10.305Z,False,4,True,10,10,False,8,3,36351,36351,0,0,False,False,0,0,22,22,22,0,944420,51461,False,796952.0,7179032.0,81626.0,Weekly,Weekly
112223002,,True,False,METALLOHOLIC,2026-03-19T03:04:13.723Z,1773889453,1142358,76372,10,spark,True,3993024,133104,100379,False,2024-11-18T02:00:10.863Z,False,2,True,10,10,False,8,3,37930,37930,1,1,False,False,0,0,22,22,22,0,1006138,14635,False,258308.0,2044923.0,27475.0,Weekly,Weekly
96705689,,True,False,Virtual Reality,2026-03-19T03:04:13.723Z,1773889453,1887857,113216,10,Nikuomi,True,64435199,8523921,100380,False,2024-11-25T03:00:09.766Z,False,2,True,10,10,False,8,3,33657,33657,1,1,False,False,0,0,21,22,22,0,830459,48917,False,1638820.0,13357636.0,122457.0,Weekly,Weekly
112023775,,True,False,Airborne Takedown,2026-03-19T03:04:13.723Z,1773889453,1706504,80557,10,seannnn,True,160870879,16494507,100381,False,2024-12-02T00:00:11.563Z,False,1,True,10,10,False,8,3,38590,38590,0,0,False,False,0,0,22,22,22,0,10009167,286,False,136188.0,1173008.0,18272.0,Weekly,Weekly
